count,world_name,world_id,favorites,platforms,thumbnail,world_url,fetch_date
24,初心者歓迎 冒険者ギルド ダルウィニー【JP】,wrld_4ffc3ca7-d173-4597-812d-55c37f288335,4866,"{'pc': True, 'android': False, 'ios': False}",初心者歓迎 冒険者ギルド ダルウィニー【JP】_thumbnail.png,https://vrchat.com/home/world/wrld_4ffc3ca7-d173-4597-812d-55c37f288335,2025-12-15 00:29:23.906647+09:00
20,ODG SPACE,wrld_255a44d3-6184-475e-a878-a1ed8cedad78,114,"{'pc': True, 'android': False, 'ios': False}",ODG SPACE_thumbnail.png,https://vrchat.com/home/world/wrld_255a44d3-6184-475e-a878-a1ed8cedad78,2025-12-15 00:33:08.336120+09:00
15,Outside,wrld_c8470313-b94b-4e4f-8db6-f4a5adb4cb3e,6491,"{'pc': True, 'android': False, 'ios': False}",Outside_thumbnail.png,https://vrchat.com/home/world/wrld_c8470313-b94b-4e4f-8db6-f4a5adb4cb3e,2025-12-15 00:26:22.244860+09:00
13,Undestined - yosumi （Music Experience World）,wrld_2e999ffe-0565-4169-9445-a76345ea0a3a,15256,"{'pc': True, 'android': False, 'ios': False}",Undestined - yosumi （Music Experience World）_thumbnail.png,https://vrchat.com/home/world/wrld_2e999ffe-0565-4169-9445-a76345ea0a3a,2025-12-15 00:25:50.874892+09:00
13,GIGAS -ASTRAIOS-,wrld_69c41e95-1539-426a-a321-34412e0b021e,71521,"{'pc': True, 'android': True, 'ios': True}",GIGAS -ASTRAIOS-_thumbnail.png,https://vrchat.com/home/world/wrld_69c41e95-1539-426a-a321-34412e0b021e,2025-12-15 00:25:19.495149+09:00
13,Massive Medal Pusher ⁄ クソでっけぇプッシャーゲーム,wrld_1af53798-92a3-4c3f-99ae-a7c42ec6084d,35183,"{'pc': True, 'android': True, 'ios': False}",Massive Medal Pusher ⁄ クソでっけぇプッシャーゲーム_thumbnail.png,https://vrchat.com/home/world/wrld_1af53798-92a3-4c3f-99ae-a7c42ec6084d,2025-12-15 00:25:54.076908+09:00
11,スコフィドッグラン-Scofi's DogPark-,wrld_bc8b1fa6-fa58-41f2-ab85-377e9376dd4c,7645,"{'pc': True, 'android': True, 'ios': True}",スコフィドッグラン-Scofi's DogPark-_thumbnail.png,https://vrchat.com/home/world/wrld_bc8b1fa6-fa58-41f2-ab85-377e9376dd4c,2025-12-15 00:28:15.572160+09:00
10,東雲風船 - SHINONOME BALLOON -,wrld_e7804a7e-9e09-4ec9-bada-2470d89ca0ef,44965,"{'pc': True, 'android': True, 'ios': False}",東雲風船 - SHINONOME BALLOON -_thumbnail.png,https://vrchat.com/home/world/wrld_e7804a7e-9e09-4ec9-bada-2470d89ca0ef,2025-12-15 00:27:35.937082+09:00
9,RadDolls Pier Café,wrld_0340e2e5-e83e-49af-b7e8-942ebe45c7fb,12107,"{'pc': True, 'android': False, 'ios': False}",RadDolls Pier Café_thumbnail.png,https://vrchat.com/home/world/wrld_0340e2e5-e83e-49af-b7e8-942ebe45c7fb,2025-12-15 00:25:49.818623+09:00
9,波打ち際と,wrld_af46b672-1ade-4de9-b4b1-a86f7b79ee90,19211,"{'pc': True, 'android': True, 'ios': True}",波打ち際と_thumbnail.png,https://vrchat.com/home/world/wrld_af46b672-1ade-4de9-b4b1-a86f7b79ee90,2025-12-15 00:29:22.849835+09:00
9,Ritual （v․1․3）,wrld_d2aad3fe-5d0f-45fc-9778-68c497dc5a5f,23049,"{'pc': True, 'android': False, 'ios': False}",Ritual （v․1․3）_thumbnail.png,https://vrchat.com/home/world/wrld_d2aad3fe-5d0f-45fc-9778-68c497dc5a5f,2025-12-15 00:25:18.424748+09:00
9,Realtime Space Elevator,wrld_3e49e7c3-da21-4239-bbfa-949363feabb8,10460,"{'pc': True, 'android': False, 'ios': False}",Realtime Space Elevator_thumbnail.png,https://vrchat.com/home/world/wrld_3e49e7c3-da21-4239-bbfa-949363feabb8,2025-12-15 00:25:17.364613+09:00
8,exhibition ⁄ back seeing,wrld_726ef015-f825-41e7-92bf-024d6d8a4009,2694,"{'pc': True, 'android': True, 'ios': False}",exhibition ⁄ back seeing_thumbnail.png,https://vrchat.com/home/world/wrld_726ef015-f825-41e7-92bf-024d6d8a4009,2025-12-15 00:25:24.927028+09:00
8,スコフィごいた Scofi-Goita,wrld_5d74d392-d90b-4b24-8da7-cdedca7965a0,1901,"{'pc': True, 'android': True, 'ios': True}",スコフィごいた Scofi-Goita_thumbnail.png,https://vrchat.com/home/world/wrld_5d74d392-d90b-4b24-8da7-cdedca7965a0,2025-12-15 00:28:53.721144+09:00
8,Paradisa,wrld_6c6dae9a-b166-49fd-9410-737fc8c1c3fe,21380,"{'pc': True, 'android': False, 'ios': False}",Paradisa_thumbnail.png,https://vrchat.com/home/world/wrld_6c6dae9a-b166-49fd-9410-737fc8c1c3fe,2025-12-15 00:26:15.830619+09:00
8,SightMaestra,wrld_12cb1447-ddc1-4cc9-a38f-35615b212a81,8328,"{'pc': True, 'android': False, 'ios': False}",SightMaestra_thumbnail.png,https://vrchat.com/home/world/wrld_12cb1447-ddc1-4cc9-a38f-35615b212a81,2025-12-15 00:25:32.449447+09:00
8,Scale Journey,wrld_9d3dad3f-f33a-41c7-a51f-69e3aa0f2aa8,12159,"{'pc': True, 'android': False, 'ios': False}",Scale Journey_thumbnail.png,https://vrchat.com/home/world/wrld_9d3dad3f-f33a-41c7-a51f-69e3aa0f2aa8,2025-12-15 00:25:23.847621+09:00
7,Tiny Life Room,wrld_c4041d96-8f79-4297-9531-6e4431a94212,16742,"{'pc': True, 'android': True, 'ios': True}",Tiny Life Room_thumbnail.png,https://vrchat.com/home/world/wrld_c4041d96-8f79-4297-9531-6e4431a94212,2025-12-15 00:26:58.538657+09:00
7,Light Aquarium,wrld_668e8d21-79a0-4ee5-a2cf-3b5f371a92bf,14654,"{'pc': True, 'android': False, 'ios': False}",Light Aquarium_thumbnail.png,https://vrchat.com/home/world/wrld_668e8d21-79a0-4ee5-a2cf-3b5f371a92bf,2025-12-15 00:25:16.304041+09:00
7,Word Sculpture Museum 単語彫刻美術館 ［Puzzle⁄Riddle］,wrld_5ae9e6c2-ae04-4e7c-ad1d-1220c1514b54,935,"{'pc': True, 'android': False, 'ios': False}",Word Sculpture Museum 単語彫刻美術館 ［Puzzle⁄Riddle］_thumbnail.png,https://vrchat.com/home/world/wrld_5ae9e6c2-ae04-4e7c-ad1d-1220c1514b54,2025-12-15 00:25:22.685530+09:00
7,青は高く、青は遠く,wrld_7871a918-db00-4b3d-80a5-c6570be69773,806,"{'pc': True, 'android': False, 'ios': False}",青は高く、青は遠く_thumbnail.png,https://vrchat.com/home/world/wrld_7871a918-db00-4b3d-80a5-c6570be69773,2025-12-15 00:26:45.729822+09:00
7,somunium,wrld_faaf2532-6236-45b9-b5d8-a159961e1100,7584,"{'pc': True, 'android': False, 'ios': False}",somunium_thumbnail.png,https://vrchat.com/home/world/wrld_faaf2532-6236-45b9-b5d8-a159961e1100,2025-12-15 00:26:09.222554+09:00
7,Cloudy Rooftop,wrld_b78de466-e9b8-4e70-bc30-85073af77452,14459,"{'pc': True, 'android': False, 'ios': False}",Cloudy Rooftop_thumbnail.png,https://vrchat.com/home/world/wrld_b78de466-e9b8-4e70-bc30-85073af77452,2025-12-15 00:26:59.592621+09:00
7,消えたあなたと‚ 止まっている春が-Spring and you,wrld_a7464c28-ebaf-4463-994e-4e13f6144a0f,42867,"{'pc': True, 'android': False, 'ios': False}",消えたあなたと‚ 止まっている春が-Spring and you_thumbnail.png,https://vrchat.com/home/world/wrld_a7464c28-ebaf-4463-994e-4e13f6144a0f,2025-12-15 00:25:40.274099+09:00
6,Cosmos,wrld_c2c0a30b-51d8-46d1-a62f-d17b0ca28911,38908,"{'pc': True, 'android': True, 'ios': False}",Cosmos_thumbnail.png,https://vrchat.com/home/world/wrld_c2c0a30b-51d8-46d1-a62f-d17b0ca28911,2025-12-15 00:25:20.551119+09:00
6,SoundLab,wrld_aa79218d-57fd-4c8d-a5ee-79f4014047c0,11005,"{'pc': True, 'android': False, 'ios': False}",SoundLab_thumbnail.png,https://vrchat.com/home/world/wrld_aa79218d-57fd-4c8d-a5ee-79f4014047c0,2025-12-15 00:26:27.555322+09:00
6,Milya［paradox］,wrld_e7a7b516-2354-4bce-bbf0-6b71d657eff0,21814,"{'pc': True, 'android': True, 'ios': False}",Milya［paradox］_thumbnail.png,https://vrchat.com/home/world/wrld_e7a7b516-2354-4bce-bbf0-6b71d657eff0,2025-12-15 00:25:56.184879+09:00
6,ヘヤタテ型交流ワールド「ひまり旅館」-Himari Ryokan- ［JP］,wrld_d619675d-139d-4e58-bcda-da26a3c75c0e,24013,"{'pc': True, 'android': True, 'ios': True}",ヘヤタテ型交流ワールド「ひまり旅館」-Himari Ryokan- ［JP］_thumbnail.png,https://vrchat.com/home/world/wrld_d619675d-139d-4e58-bcda-da26a3c75c0e,2025-12-15 00:25:51.956378+09:00
6,FLASHING WARNING,wrld_966562e0-5c59-44c4-b69e-99c4519eb5a8,7257,"{'pc': True, 'android': True, 'ios': False}",FLASHING WARNING_thumbnail.png,https://vrchat.com/home/world/wrld_966562e0-5c59-44c4-b69e-99c4519eb5a8,2025-12-15 00:26:19.080869+09:00
5,プラネタリドル -PLANETARIDDLE,wrld_d0f0db54-5270-4b9e-8efb-5de805783ce9,10040,"{'pc': True, 'android': False, 'ios': False}",プラネタリドル -PLANETARIDDLE_thumbnail.png,https://vrchat.com/home/world/wrld_d0f0db54-5270-4b9e-8efb-5de805783ce9,2025-12-15 00:26:06.800921+09:00
5,新宿ライブストリート ⁄ Shinjuku Live Street,wrld_c82a5c14-97a5-4782-a034-d897d2d943a2,42491,"{'pc': True, 'android': True, 'ios': False}",新宿ライブストリート ⁄ Shinjuku Live Street_thumbnail.png,https://vrchat.com/home/world/wrld_c82a5c14-97a5-4782-a034-d897d2d943a2,2025-12-15 00:26:01.486150+09:00
5,春空の休息地 -BloomingSky Rest-,wrld_84f03063-6013-43f6-a827-995a512a617e,33861,"{'pc': True, 'android': True, 'ios': True}",春空の休息地 -BloomingSky Rest-_thumbnail.png,https://vrchat.com/home/world/wrld_84f03063-6013-43f6-a827-995a512a617e,2025-12-15 00:25:47.678803+09:00
5,Gogh Gallery ゴッホ展,wrld_e4b6c5d2-ec46-460a-9dca-045bb78ee5c9,10645,"{'pc': True, 'android': False, 'ios': False}",Gogh Gallery ゴッホ展_thumbnail.png,https://vrchat.com/home/world/wrld_e4b6c5d2-ec46-460a-9dca-045bb78ee5c9,2025-12-15 00:29:27.148369+09:00
5,眠る月想う花,wrld_ec8a1907-eb2b-4087-8229-c4dfbd6aa3c0,9015,"{'pc': True, 'android': False, 'ios': False}",眠る月想う花_thumbnail.png,https://vrchat.com/home/world/wrld_ec8a1907-eb2b-4087-8229-c4dfbd6aa3c0,2025-12-15 00:26:46.794127+09:00
5,MarinWorldWorld,wrld_18820e1e-2f7c-4dde-b4bd-0c6038e26cd5,12716,"{'pc': True, 'android': False, 'ios': False}",MarinWorldWorld_thumbnail.png,https://vrchat.com/home/world/wrld_18820e1e-2f7c-4dde-b4bd-0c6038e26cd5,2025-12-15 00:25:21.600169+09:00
5,UNDERSALON․,wrld_c248c8bb-512a-4ff1-befc-f0cc19d44e45,4271,"{'pc': True, 'android': False, 'ios': False}",UNDERSALON․_thumbnail.png,https://vrchat.com/home/world/wrld_c248c8bb-512a-4ff1-befc-f0cc19d44e45,2025-12-15 00:29:54.122291+09:00
4,鉄の花,wrld_a8e84ccb-45b2-48b7-84ed-7977f396d169,548,"{'pc': True, 'android': False, 'ios': False}",鉄の花_thumbnail.png,https://vrchat.com/home/world/wrld_a8e84ccb-45b2-48b7-84ed-7977f396d169,2025-12-15 00:26:44.664831+09:00
4,Hue Flux,wrld_4f2e8589-99cb-4df5-8d20-d81a551256c1,7446,"{'pc': True, 'android': False, 'ios': False}",Hue Flux_thumbnail.png,https://vrchat.com/home/world/wrld_4f2e8589-99cb-4df5-8d20-d81a551256c1,2025-12-15 00:28:14.520333+09:00
4,待合室-Matiaishitsu-,wrld_f1b460c8-4007-4ae4-8b1e-512e23101c53,4340,"{'pc': True, 'android': False, 'ios': False}",待合室-Matiaishitsu-_thumbnail.png,https://vrchat.com/home/world/wrld_f1b460c8-4007-4ae4-8b1e-512e23101c53,2025-12-15 00:28:19.917475+09:00
4,Glass,wrld_d703eefc-feac-4379-8a76-50d975597ef9,14582,"{'pc': True, 'android': True, 'ios': True}",Glass_thumbnail.png,https://vrchat.com/home/world/wrld_d703eefc-feac-4379-8a76-50d975597ef9,2025-12-15 00:27:01.737474+09:00
4,群青コントレイル ~Blue Contrail ''Gunjo''~,wrld_89112876-1c0d-429b-8901-6003ceac8404,27087,"{'pc': True, 'android': True, 'ios': False}",群青コントレイル ~Blue Contrail ''Gunjo''~_thumbnail.png,https://vrchat.com/home/world/wrld_89112876-1c0d-429b-8901-6003ceac8404,2025-12-15 00:29:50.859811+09:00
4,６月３１日,wrld_402fe576-0d07-48b4-ab85-5a843402c053,4107,"{'pc': True, 'android': False, 'ios': False}",６月３１日_thumbnail.png,https://vrchat.com/home/world/wrld_402fe576-0d07-48b4-ab85-5a843402c053,2025-12-15 00:26:47.872961+09:00
4,Over Dose Over Ride - 砂上の花園編 pH1 -,wrld_a3ae94a7-9e31-4ec2-b19e-118dc10cca2a,4503,"{'pc': True, 'android': False, 'ios': False}",Over Dose Over Ride - 砂上の花園編 pH1 -_thumbnail.png,https://vrchat.com/home/world/wrld_a3ae94a7-9e31-4ec2-b19e-118dc10cca2a,2025-12-15 00:26:54.313477+09:00
4,Once upon a time,wrld_88c5bb1e-29e4-4db3-b5bd-dad9f1da9b75,13944,"{'pc': True, 'android': True, 'ios': False}",Once upon a time_thumbnail.png,https://vrchat.com/home/world/wrld_88c5bb1e-29e4-4db3-b5bd-dad9f1da9b75,2025-12-15 00:27:27.469212+09:00
4,実写合成ミュージアム-RealPhotoFusionMuseum,wrld_07e9d737-8957-4ac6-9128-8d08c05c4fc9,19364,"{'pc': True, 'android': False, 'ios': False}",実写合成ミュージアム-RealPhotoFusionMuseum_thumbnail.png,https://vrchat.com/home/world/wrld_07e9d737-8957-4ac6-9128-8d08c05c4fc9,2025-12-15 00:28:55.828540+09:00
4,ASTEROID FIELD․․․,wrld_df15c8a3-a14e-413f-a9ca-3d922d03f300,18252,"{'pc': True, 'android': False, 'ios': False}",ASTEROID FIELD․․․_thumbnail.png,https://vrchat.com/home/world/wrld_df15c8a3-a14e-413f-a9ca-3d922d03f300,2025-12-15 00:26:16.912414+09:00
4,Last Generation ⁄ 最後の世代,wrld_16bb1d60-852d-4542-9c99-07e96aa88756,19292,"{'pc': True, 'android': False, 'ios': False}",Last Generation ⁄ 最後の世代_thumbnail.png,https://vrchat.com/home/world/wrld_16bb1d60-852d-4542-9c99-07e96aa88756,2025-12-15 00:26:52.190301+09:00
4,TANKI,wrld_06256a1e-cc14-4946-8258-da94909c7daf,7908,"{'pc': True, 'android': False, 'ios': False}",TANKI_thumbnail.png,https://vrchat.com/home/world/wrld_06256a1e-cc14-4946-8258-da94909c7daf,2025-12-15 00:26:05.745630+09:00
3,時の残響－Echoes of Time,wrld_48f70688-a7a8-4252-b695-e891f845a129,29955,"{'pc': True, 'android': False, 'ios': False}",時の残響－Echoes of Time_thumbnail.png,https://vrchat.com/home/world/wrld_48f70688-a7a8-4252-b695-e891f845a129,2025-12-15 00:25:46.627772+09:00
3,Flat Earth,wrld_bd9748f0-23eb-4af3-b245-1c99704cb8d9,12476,"{'pc': True, 'android': True, 'ios': True}",Flat Earth_thumbnail.png,https://vrchat.com/home/world/wrld_bd9748f0-23eb-4af3-b245-1c99704cb8d9,2025-12-15 00:25:31.390572+09:00
3,little dream of me,wrld_c40f5112-9b89-48ee-ac04-9e21699a4d32,10230,"{'pc': True, 'android': False, 'ios': False}",little dream of me_thumbnail.png,https://vrchat.com/home/world/wrld_c40f5112-9b89-48ee-ac04-9e21699a4d32,2025-12-15 00:28:28.057588+09:00
3,Walk,wrld_e7cadfb6-0e3b-4489-9398-fa4c5477a7f7,8061,"{'pc': True, 'android': False, 'ios': False}",Walk_thumbnail.png,https://vrchat.com/home/world/wrld_e7cadfb6-0e3b-4489-9398-fa4c5477a7f7,2025-12-15 00:27:52.013973+09:00
3,悲鳴 - For you who scream ｜ แด่เธอผู้กรีดร้อง․,wrld_86438af7-fb6d-4371-bf68-c336b65e715f,13875,"{'pc': True, 'android': False, 'ios': False}",悲鳴 - For you who scream ｜ แด่เธอผู้กรีดร้อง․_thumbnail.png,https://vrchat.com/home/world/wrld_86438af7-fb6d-4371-bf68-c336b65e715f,2025-12-15 00:27:46.545503+09:00
3,KTNK_ClassicSalon,wrld_757dd2d3-ad61-4eb5-928e-8682712ed267,5940,"{'pc': True, 'android': True, 'ios': False}",KTNK_ClassicSalon_thumbnail.png,https://vrchat.com/home/world/wrld_757dd2d3-ad61-4eb5-928e-8682712ed267,2025-12-15 00:25:48.729611+09:00
3,Thickness of Calligraphy - Continuation,wrld_ed156210-59d3-4de1-9f63-be29a9ce11ea,242,"{'pc': True, 'android': False, 'ios': False}",Thickness of Calligraphy - Continuation_thumbnail.png,https://vrchat.com/home/world/wrld_ed156210-59d3-4de1-9f63-be29a9ce11ea,2025-12-15 00:27:40.184322+09:00
3,体温計になってしなのちゃんの腋に挟まれるワールド,wrld_3c4396ce-3654-4813-a89e-0be704b26b09,5024,"{'pc': True, 'android': True, 'ios': False}",体温計になってしなのちゃんの腋に挟まれるワールド_thumbnail.png,https://vrchat.com/home/world/wrld_3c4396ce-3654-4813-a89e-0be704b26b09,2025-12-15 00:27:38.067813+09:00
3,Forest,wrld_feda5b33-e22d-47ce-8707-537be2517351,34667,"{'pc': True, 'android': True, 'ios': False}",Forest_thumbnail.png,https://vrchat.com/home/world/wrld_feda5b33-e22d-47ce-8707-537be2517351,2025-12-15 00:29:03.332704+09:00
3,創星の巡礼地 -StarReverie Archive-,wrld_dbe44241-e569-455e-9cf1-4e6a1d9467b4,11263,"{'pc': True, 'android': False, 'ios': False}",創星の巡礼地 -StarReverie Archive-_thumbnail.png,https://vrchat.com/home/world/wrld_dbe44241-e569-455e-9cf1-4e6a1d9467b4,2025-12-15 00:26:56.429561+09:00
3,Word Sculpture Museum -ANNEX- 単語彫刻美術館 別館 ［Puzzle⁄Riddle］,wrld_86d0c67f-f9c1-4dfa-99b7-a77cf4827be1,218,"{'pc': True, 'android': False, 'ios': False}",Word Sculpture Museum -ANNEX- 単語彫刻美術館 別館 ［Puzzle⁄Riddle］_thumbnail.png,https://vrchat.com/home/world/wrld_86d0c67f-f9c1-4dfa-99b7-a77cf4827be1,2025-12-15 00:28:46.227257+09:00
3,＃響鳴花火 やっさんの花火大会 KyomeiHanabi yassann's Fireworks,wrld_69fb8795-c639-4c09-8aea-4d5140e6e365,8394,"{'pc': True, 'android': True, 'ios': True}",＃響鳴花火 やっさんの花火大会 KyomeiHanabi yassann's Fireworks_thumbnail.png,https://vrchat.com/home/world/wrld_69fb8795-c639-4c09-8aea-4d5140e6e365,2025-12-15 00:27:23.224802+09:00
3,夏の忘れ物,wrld_78d032b6-9408-409d-a383-3a029bfbbaa9,18881,"{'pc': True, 'android': True, 'ios': False}",夏の忘れ物_thumbnail.png,https://vrchat.com/home/world/wrld_78d032b6-9408-409d-a383-3a029bfbbaa9,2025-12-15 00:26:53.255738+09:00
3,PHOTO SPOT-フォトスポット- by ケセドCHESED,wrld_a9ef663d-77de-4df6-94ea-3246f4089230,10752,"{'pc': True, 'android': True, 'ios': False}",PHOTO SPOT-フォトスポット- by ケセドCHESED_thumbnail.png,https://vrchat.com/home/world/wrld_a9ef663d-77de-4df6-94ea-3246f4089230,2025-12-15 00:30:55.466504+09:00
3,Alternoise『現実譚』Particle Live,wrld_1d725df2-8679-4f90-9f5a-b06febc8c8b0,3813,"{'pc': True, 'android': False, 'ios': False}",Alternoise『現実譚』Particle Live_thumbnail.png,https://vrchat.com/home/world/wrld_1d725df2-8679-4f90-9f5a-b06febc8c8b0,2025-12-15 00:29:40.012626+09:00
3,ABYSSAL,wrld_c2f0e718-0a2d-41e8-bdd2-3dafa0dbbcb0,4162,"{'pc': True, 'android': False, 'ios': False}",ABYSSAL_thumbnail.png,https://vrchat.com/home/world/wrld_c2f0e718-0a2d-41e8-bdd2-3dafa0dbbcb0,2025-12-15 00:30:04.724392+09:00
3,むにむに公園,wrld_eedbe41a-89b5-4669-b79f-6a7268ba9e5b,1673,"{'pc': True, 'android': True, 'ios': True}",むにむに公園_thumbnail.png,https://vrchat.com/home/world/wrld_eedbe41a-89b5-4669-b79f-6a7268ba9e5b,2025-12-15 00:26:36.131537+09:00
3,讐復を能える。for VRChat,wrld_a50c9ef1-d7a4-4140-9b64-fb9d223359e9,5202,"{'pc': True, 'android': False, 'ios': False}",讐復を能える。for VRChat_thumbnail.png,https://vrchat.com/home/world/wrld_a50c9ef1-d7a4-4140-9b64-fb9d223359e9,2025-12-15 00:25:55.133337+09:00
3,Charlotte's Daydream Island,wrld_028473ac-334a-4867-a9cf-a9e1f93e05e7,6885,"{'pc': True, 'android': False, 'ios': False}",Charlotte's Daydream Island_thumbnail.png,https://vrchat.com/home/world/wrld_028473ac-334a-4867-a9cf-a9e1f93e05e7,2025-12-15 00:32:25.253879+09:00
3,砂と星の海 - Voyage of Imagination,wrld_a309ebed-e7c2-4fc4-bafd-bf39dea0e8b3,6908,"{'pc': True, 'android': False, 'ios': False}",砂と星の海 - Voyage of Imagination_thumbnail.png,https://vrchat.com/home/world/wrld_a309ebed-e7c2-4fc4-bafd-bf39dea0e8b3,2025-12-15 00:29:18.519843+09:00
3,掘りほりほりっく（DigDig Holic）,wrld_0e0f81ba-833e-4abb-a4c6-ec3c4fd0f11d,7083,"{'pc': True, 'android': True, 'ios': False}",掘りほりほりっく（DigDig Holic）_thumbnail.png,https://vrchat.com/home/world/wrld_0e0f81ba-833e-4abb-a4c6-ec3c4fd0f11d,2025-12-15 00:32:22.938640+09:00
3,Strawberry Garden,wrld_194886ed-f004-4e11-823b-5ef80cc18dab,2796,"{'pc': True, 'android': False, 'ios': False}",Strawberry Garden_thumbnail.png,https://vrchat.com/home/world/wrld_194886ed-f004-4e11-823b-5ef80cc18dab,2025-12-15 00:31:27.938124+09:00
3,untitled,wrld_0d5c24bc-9a25-4dde-be4e-b2d22c7b3a8f,1475,"{'pc': True, 'android': False, 'ios': False}",untitled_thumbnail.png,https://vrchat.com/home/world/wrld_0d5c24bc-9a25-4dde-be4e-b2d22c7b3a8f,2025-12-15 00:26:21.192868+09:00
3,テストビルドなんてしてないよ ⁄ We Didn't Build ＆ Test This World ［JP⁄EN］,wrld_08c1e227-dc22-433d-90c6-37f29534497a,8611,"{'pc': True, 'android': True, 'ios': True}",テストビルドなんてしてないよ ⁄ We Didn't Build ＆ Test This World ［JP⁄EN］_thumbnail.png,https://vrchat.com/home/world/wrld_08c1e227-dc22-433d-90c6-37f29534497a,2025-12-15 00:25:58.308568+09:00
3,Chordfloats,wrld_8961e217-9084-457c-87cc-9c6d34247c4c,2860,"{'pc': True, 'android': False, 'ios': False}",Chordfloats_thumbnail.png,https://vrchat.com/home/world/wrld_8961e217-9084-457c-87cc-9c6d34247c4c,2025-12-15 00:25:25.985829+09:00
3,AHHHHHHHHHHHHHHHHHHHH,wrld_27f69d9e-0678-4f7d-9d71-def9fbc34a4f,5419,"{'pc': True, 'android': False, 'ios': False}",AHHHHHHHHHHHHHHHHHHHH_thumbnail.png,https://vrchat.com/home/world/wrld_27f69d9e-0678-4f7d-9d71-def9fbc34a4f,2025-12-15 00:27:54.134977+09:00
3,運命の路地裏 -A Fortune-Telling World-,wrld_27e8d086-7862-417e-9f3a-48d41e33b27c,15731,"{'pc': True, 'android': True, 'ios': False}",運命の路地裏 -A Fortune-Telling World-_thumbnail.png,https://vrchat.com/home/world/wrld_27e8d086-7862-417e-9f3a-48d41e33b27c,2025-12-15 00:28:34.479308+09:00
2,白紙 - Canvas,wrld_84318cd3-a946-45f5-b4dd-3a28cb7842a1,1893,"{'pc': True, 'android': False, 'ios': False}",白紙 - Canvas_thumbnail.png,https://vrchat.com/home/world/wrld_84318cd3-a946-45f5-b4dd-3a28cb7842a1,2025-12-15 00:32:41.605086+09:00
2,FirstNoteStation-始発駅-EastGate,wrld_9ba9fd77-31c7-432a-bcb4-8983bec75ef8,14004,"{'pc': True, 'android': False, 'ios': False}",FirstNoteStation-始発駅-EastGate_thumbnail.png,https://vrchat.com/home/world/wrld_9ba9fd77-31c7-432a-bcb4-8983bec75ef8,2025-12-15 00:32:53.365139+09:00
2,枯羽に宿る希望,wrld_566784af-2952-4b6b-806f-51524570a863,4067,"{'pc': True, 'android': False, 'ios': False}",枯羽に宿る希望_thumbnail.png,https://vrchat.com/home/world/wrld_566784af-2952-4b6b-806f-51524570a863,2025-12-15 00:25:41.328092+09:00
2,自由に成形できる雪だるまわーるど（Free molding of snowmen）,wrld_8713b920-64e3-409b-ae07-299256223872,7535,"{'pc': True, 'android': True, 'ios': False}",自由に成形できる雪だるまわーるど（Free molding of snowmen）_thumbnail.png,https://vrchat.com/home/world/wrld_8713b920-64e3-409b-ae07-299256223872,2025-12-15 00:32:42.671546+09:00
2,日々是好日。,wrld_2410827d-a91b-40af-931e-6b83c3db0242,158,"{'pc': True, 'android': False, 'ios': False}",日々是好日。_thumbnail.png,https://vrchat.com/home/world/wrld_2410827d-a91b-40af-931e-6b83c3db0242,2025-12-15 00:27:00.676817+09:00
2,Exhibition˸ hyoryu,wrld_00b251e0-8764-417f-98b7-02fa0780f637,3028,"{'pc': True, 'android': False, 'ios': False}",Exhibition˸ hyoryu_thumbnail.png,https://vrchat.com/home/world/wrld_00b251e0-8764-417f-98b7-02fa0780f637,2025-12-15 00:26:13.495414+09:00
2,神域 ～ Charlotte's Sacred Island,wrld_e02d39a2-6f41-4426-9b8b-3e52636da43e,11163,"{'pc': True, 'android': False, 'ios': False}",神域 ～ Charlotte's Sacred Island_thumbnail.png,https://vrchat.com/home/world/wrld_e02d39a2-6f41-4426-9b8b-3e52636da43e,2025-12-15 00:30:43.744695+09:00
2,New Generation ⁄ 新世代,wrld_9936b6ff-e523-4066-9e40-a333320ff5d3,38825,"{'pc': True, 'android': False, 'ios': False}",New Generation ⁄ 新世代_thumbnail.png,https://vrchat.com/home/world/wrld_9936b6ff-e523-4066-9e40-a333320ff5d3,2025-12-15 00:30:46.947130+09:00
2,Eku Trial World - エク試着会場,wrld_d1f5b329-dc41-4b7e-a131-7d4931ec1afb,3365,"{'pc': True, 'android': True, 'ios': False}",Eku Trial World - エク試着会場_thumbnail.png,https://vrchat.com/home/world/wrld_d1f5b329-dc41-4b7e-a131-7d4931ec1afb,2025-12-15 00:30:47.996720+09:00
2,VRCくりえいてぃ部室,wrld_ab11689a-92b3-46aa-bb68-f24b2907b297,1077,"{'pc': True, 'android': False, 'ios': False}",VRCくりえいてぃ部室_thumbnail.png,https://vrchat.com/home/world/wrld_ab11689a-92b3-46aa-bb68-f24b2907b297,2025-12-15 00:30:40.392631+09:00
2,SkipFloor,wrld_7cb5ff54-8d57-4cef-a9e3-0a51fda1a39a,13446,"{'pc': True, 'android': False, 'ios': False}",SkipFloor_thumbnail.png,https://vrchat.com/home/world/wrld_7cb5ff54-8d57-4cef-a9e3-0a51fda1a39a,2025-12-15 00:26:42.548516+09:00
